0.45,-0.63,
0.45,-0.63,
0.45,-0.63,
0.63,-0.63,
0.63,-0.63,
0.63,-0.54,
0.63,-0.54,
0.63,-0.54,
0.63,-0.54,
0.63,-0.54,
0.63,-0.54,
0.56,-0.54,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.56,-0.66,
0.53,-0.66,
0.53,-0.66,
0.53,-0.72,
0.53,-0.72,
0.53,-0.72,
0.53,-0.72,
0.53,-0.72,
0.53,-0.72,
0.39,-0.72,
0.39,-0.72,
0.39,-0.82,
0.39,-0.82,
0.39,-0.82,
0.32,-0.82,
0.32,-0.87,
0.32,-0.87,
0.32,-0.87,
0.32,-0.87,
0.32,-0.87,
0.32,-0.87,
0.35,-0.87,
0.35,-0.85,
0.35,-0.85,
0.35,-0.85,
0.35,-0.85,
0.35,-0.85,
0.35,-0.85,
0.35,-0.85,
0.35,-0.85,
0.44,-0.85,
0.44,-0.73,
0.44,-0.73,
0.44,-0.73,
0.44,-0.73,
0.44,-0.73,
0.44,-0.73,
0.44,-0.73,
0.48,-0.73,
0.48,-0.73,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.67,
0.48,-0.64,
0.48,-0.64,
0.48,-0.64,
0.47,-0.64,
0.47,-0.64,
0.47,-0.64,
0.47,-0.63,
0.47,-0.63,
0.47,-0.63,
0.47,-0.63,
0.47,-0.63,
0.47,-0.63,
0.47,-0.63,
0.31,-0.63,
0.31,-0.63,
0.31,-0.76,
0.31,-0.76,
0.31,-0.76,
0.31,-0.76,
0.31,-0.76,
0.22,-0.76,
0.22,-0.76,
0.22,-0.76,
0.22,-0.76,
0.22,-0.8,
0.22,-0.8,
0.22,-0.8,
0.22,-0.8,
0.22,-0.8,
0.22,-0.8,
0.22,-0.8,
0.22,-0.82,
0.22,-0.82,
0.22,-0.82,
0.22,-0.82,
0.22,-0.82,
0.22,-0.82,
0.22,-0.82,
0.37,-0.82,
0.37,-0.82,
0.37,-0.82,
0.37,-0.73,
0.37,-0.73,
0.37,-0.73,
0.37,-0.73,
0.37,-0.73,
0.45,-0.73,
0.45,-0.73,
0.45,-0.73,
0.45,-0.73,
0.45,-0.73,
0.45,-0.69,
0.45,-0.69,
0.45,-0.69,
0.45,-0.69,
0.45,-0.69,
0.45,-0.69,
0.52,-0.69,
0.52,-0.69,
0.52,-0.69,
0.52,-0.69,
0.52,-0.69,
0.52,-0.69,
0.52,-0.69,
0.52,-0.69,
0.55,-0.69,
0.55,-0.69,
0.55,-0.69,
0.55,-0.69,
0.55,-0.69,
0.55,-0.69,
0.55,-0.69,
0.55,-0.69,
0.48,-0.69,
0.48,-0.69,
0.48,-0.69,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.48,-0.72,
0.45,-0.72,
0.45,-0.68,
0.45,-0.68,
0.45,-0.68,
0.45,-0.68,
0.45,-0.68,
0.45,-0.68,
0.43,-0.66,
0.43,-0.66,
0.43,-0.66,
0.43,-0.66,
0.43,-0.66,
0.43,-0.66,
0.54,-0.66,
0.54,-0.66,
0.54,-0.65,
0.54,-0.65,
0.54,-0.65,
0.54,-0.65,
0.54,-0.65,
0.54,-0.65,
0.54,-0.65,
0.59,-0.65,
0.59,-0.65,
0.59,-0.65,
0.59,-0.65,
0.59,-0.65,
0.59,-0.65,
0.67,-0.65,
0.67,-0.65,
0.67,-0.62,
0.67,-0.62,
0.67,-0.62,
0.67,-0.62,
0.67,-0.62,
0.67,-0.62,
0.71,-0.62,
0.71,-0.62,
0.71,-0.61,
0.71,-0.61,
0.71,-0.61,
0.71,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.58,-0.61,
0.48,-0.61,
0.48,-0.74,
0.48,-0.74,
0.48,-0.74,
0.48,-0.74,
0.48,-0.74,
0.48,-0.74,
0.48,-0.74,
0.44,-0.74,
0.44,-0.74,
0.44,-0.8,
0.44,-0.8,
0.44,-0.8,
0.44,-0.8,
0.44,-0.8,
0.44,-0.8,
0.45,-0.8,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.45,-0.79,
0.46,-0.79,
0.46,-0.79,
0.46,-0.78,
0.46,-0.78,
0.46,-0.78,
0.55,-0.78,
0.55,-0.59,
0.55,-0.59,
0.55,-0.59,
0.55,-0.59,
0.55,-0.59,
0.55,-0.59,
0.55,-0.59,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.55,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.57,
0.51,-0.66,
0.51,-0.66,
0.51,-0.66,
0.51,-0.66,
0.51,-0.66,
0.51,-0.66,
0.51,-0.66,
0.51,-0.66,
0.49,-0.66,
0.49,-0.66,
0.49,-0.71,
0.49,-0.71,
0.49,-0.71,
0.49,-0.71,
0.49,-0.71,
0.49,-0.71,
0.49,-0.71,
0.49,-0.71,
0.45,-0.71,
0.45,-0.84,
0.44,-0.84,
0.44,-0.84,
0.44,-0.95,
0.44,-0.95,
0.44,-0.95,
0.44,-0.95,
0.44,-0.95,
0.2,-0.95,
0.2,-1.01,
0.2,-1.01,
0.2,-1.01,
0.2,-1.01,
0.2,-1.01,
0.2,-1.01,
0.2,-1.01,
0.2,-1.01,
0.13,-1.07,
0.13,-1.07,
0.13,-1.07,
0.13,-1.07,
0.13,-1.07,
0.13,-1.07,
0.13,-1.07,
0.13,-1.07,
0.09,-1.11,
0.09,-1.11,
0.09,-1.11,
0.09,-1.11,
0.09,-1.11,
0.09,-1.11,
0.35,-1.11,
0.35,-1.11,
0.35,-0.69,
0.35,-0.69,
0.35,-0.69,
0.35,-0.69,
0.35,-0.69,
0.35,-0.69,
0.35,-0.69,
0.48,-0.49,
0.48,-0.49,
0.48,-0.49,
0.48,-0.49,
0.48,-0.49,
0.48,-0.49,
0.77,-0.49,
0.77,-0.49,
0.77,-0.48,
0.77,-0.48,
0.77,-0.48,
0.77,-0.48,
0.94,-0.48,
0.94,-0.48,
0.94,-0.48,
0.94,-0.27,
0.94,-0.27,
0.94,-0.27,
0.94,-0.27,
0.94,-0.27,
0.94,-0.27,
1.03,-0.27,
1.03,-0.27,
1.03,-0.27,
1.03,-0.27,
1.03,-0.27,
1.03,-0.16,
1.03,-0.16,
1.03,-0.16,
1.03,-0.16,
1.03,-0.16,
1.03,-0.16,
1.03,-0.16,
1.03,-0.16,
1.9,-0.16,
1.9,0.86,
1.9,0.86,
1.9,0.86,
1.9,0.86,
1.9,0.86,
1.9,0.86,
1.9,0.86,
1.9,0.86,
2.34,0.86,
2.34,1.37,
2.34,1.37,
2.34,1.37,
2.34,1.37,
2.34,1.37,
3.28,1.37,
3.28,1.37,
3.28,1.87,
3.28,1.87,
3.28,1.87,
3.28,1.87,
3.28,1.87,
3.28,1.87,
3.28,1.87,
3.75,3.31,
3.75,3.31,
3.75,3.31,
3.75,3.31,
3.75,3.31,
3.75,3.31,
3.75,3.31,
3.97,3.31,
3.97,3.31,
3.97,3.31,
3.97,4.03,
3.97,4.03,
3.97,4.03,
3.97,4.03,
3.97,4.03,
3.97,4.03,
3.97,4.03,
3.97,4.03,
3.27,3.14,
3.27,3.14,
3.27,3.14,
3.27,3.14,
3.27,3.14,
3.27,3.14,
3.27,3.14,
3.27,3.14,
3.27,3.14,
2.91,3.14,
2.91,3.14,
2.91,2.7,
2.91,2.7,
2.91,2.7,
2.91,2.7,
2.91,2.7,
2.91,2.7,
1.1,2.7,
1.1,-0.45,
1.1,-0.45,
1.1,-0.45,
1.1,-0.45,
1.1,-0.45,
1.1,-0.45,
1.1,-0.45,
1.1,-0.45,
0.21,-0.45,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
0.21,-2.0,
-1.11,-2.0,
-1.11,-4.43,
-1.11,-4.43,
-1.11,-4.43,
-1.11,-4.43,
-1.11,-4.43,
-1.11,-4.43,
-1.11,-4.43,
-1.11,-4.43,
-1.86,-4.43,
-1.86,-4.43,
-1.86,-5.02,
-1.86,-5.02,
-1.86,-5.02,
-1.86,-5.02,
-1.86,-5.02,
-1.86,-5.02,
-1.86,-5.02,
-1.86,-5.02,
-2.23,-5.02,
-2.23,-5.31,
-2.23,-5.31,
-2.23,-5.31,
-2.23,-5.31,
-2.23,-5.31,
-2.23,-5.31,
-2.23,-5.31,
-2.09,-5.31,
-2.09,-5.31,
-2.09,-5.31,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.09,-4.96,
-2.03,-4.96,
-2.03,-4.96,
-2.03,-4.78,
-2.03,-4.78,
-2.03,-4.78,
-2.03,-4.78,
-2.03,-4.78,
-2.03,-4.78,
-1.37,-4.78,
-1.37,-3.97,
-1.37,-3.97,
-1.37,-3.97,
-1.37,-3.97,
-1.37,-3.97,
-1.37,-3.97,
-1.37,-3.97,
-1.04,-3.97,
-1.04,-3.97,
-1.04,-2.39,
-1.04,-2.39,
-1.04,-2.39,
-1.04,-2.39,
-1.04,-2.39,
-1.04,-2.39,
-0.32,-2.39,
-0.32,-2.39,
-0.32,-1.59,
-0.32,-1.59,
-0.32,-1.59,
-0.32,-1.59,
-0.32,-1.59,
-0.32,-1.59,
-0.32,-1.59,
0.73,-1.59,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
0.73,-0.66,
1.26,-0.66,
1.26,-0.19,
1.26,-0.19,
1.26,-0.19,
1.26,-0.19,
1.26,-0.19,
1.26,-0.19,
1.26,-0.19,
1.26,-0.19,
2.08,-0.19,
2.08,-0.19,
2.08,0.72,
2.08,0.72,
2.08,0.72,
2.08,0.72,
2.08,0.72,
2.08,0.72,
2.08,0.72,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
2.49,1.17,
3.13,1.17,
3.13,0.97,
3.13,0.97,
3.13,0.97,
3.13,0.97,
3.13,0.97,
3.13,0.97,
3.13,0.97,
3.69,0.97,
3.69,0.97,
3.69,0.87,
3.69,0.87,
3.69,0.87,
3.69,0.87,
3.69,0.87,
3.69,0.87,
3.69,0.87,
3.97,0.87,
3.97,0.87,
3.97,0.81,
3.97,0.81,
3.97,0.81,
3.97,0.81,
3.97,0.81,
3.97,0.81,
3.97,0.81,
3.97,0.81,
3.95,0.81,
3.95,0.14,
3.95,0.14,
3.95,0.14,
3.95,0.14,
3.95,0.14,
3.95,0.14,
3.93,0.14,
3.93,0.14,
3.93,-0.2,
3.93,-0.2,
3.93,-0.2,
3.93,-0.2,
3.93,-0.2,
3.93,-0.2,
3.93,-0.2,
3.93,-0.2,
3.42,-0.2,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.42,-0.64,
3.16,-0.64,
3.16,-0.64,
3.16,-1.06,
3.16,-1.06,
3.16,-1.06,
3.16,-1.06,
3.16,-1.06,
2.64,-1.06,
2.64,-1.27,
2.64,-1.27,
2.64,-1.27,
2.64,-1.27,
2.64,-1.27,
2.64,-1.27,
2.64,-1.27,
2.09,-1.8,
2.09,-1.8,
2.09,-1.8,
2.09,-1.8,
2.09,-1.8,
2.09,-1.8,
2.09,-1.8,
1.82,-1.8,
1.82,-1.8,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
1.82,-2.07,
